vehicle_plate_num,vehicle_plate_type,vehicle_type,arrival_time,duration_hours,departure_time,day_of_week,hour_of_day,arrival_hour,arrival_minute,arrival_day_of_week,stay_duration_minutes,priority_level,bay_assigned,slot_assigned,allocation_score
ABC7981,1,2,2023-05-04 20:04:00,2,2023-05-04 22:04:00,3,20,20,4,3,120,1,2,6,151.45739842224907
ABC6475,1,0,2023-05-06 08:45:00,5,2023-05-06 13:45:00,5,8,8,45,5,300,1,3,1,184.6709374996297
ABC9232,1,0,2023-05-02 09:37:00,3,2023-05-02 12:37:00,1,9,9,37,1,180,1,1,3,237.01359368698093
ABC8184,1,2,2023-05-06 06:56:00,1,2023-05-06 07:56:00,5,6,6,56,5,60,1,3,1,162.00996734460944
ABC6796,2,2,2023-05-06 08:02:00,1,2023-05-06 09:02:00,5,8,8,2,5,60,2,2,4,289.0778108518142
ABC8141,2,2,2023-05-06 09:07:00,4,2023-05-06 13:07:00,5,9,9,7,5,240,2,4,1,255.1751695773527
ABC2622,0,1,2023-05-05 13:45:00,1,2023-05-05 14:45:00,4,13,13,45,4,60,0,1,9,104.38776295502458
ABC9041,0,0,2023-05-05 21:10:00,2,2023-05-05 23:10:00,4,21,21,10,4,120,0,1,6,129.98619661625997
ABC1341,0,0,2023-05-02 10:28:00,5,2023-05-02 15:28:00,1,10,10,28,1,300,0,2,8,113.99750294214017
ABC3074,2,0,2023-05-02 10:28:00,3,2023-05-02 13:28:00,1,10,10,28,1,180,2,1,2,273.1872524311863
ABC8992,1,2,2023-05-04 16:02:00,2,2023-05-04 18:02:00,3,16,16,2,3,120,1,2,6,166.8104607583409
ABC1645,0,2,2023-05-06 16:28:00,1,2023-05-06 17:28:00,5,16,16,28,5,60,0,1,4,135.77165214701412
ABC5263,1,2,2023-05-01 12:06:00,3,2023-05-01 15:06:00,0,12,12,6,0,180,1,1,7,156.26305321768407
ABC9801,0,2,2023-05-06 21:54:00,1,2023-05-06 22:54:00,5,21,21,54,5,60,0,4,8,82.34274921385007
ABC7136,0,2,2023-05-06 19:17:00,1,2023-05-06 20:17:00,5,19,19,17,5,60,0,2,6,123.60955962691085
ABC9646,0,1,2023-05-01 18:41:00,2,2023-05-01 20:41:00,0,18,18,41,0,120,0,3,1,164.71898323706816
ABC3969,0,2,2023-05-04 19:54:00,1,2023-05-04 20:54:00,3,19,19,54,3,60,0,4,8,87.07851823135842
ABC4028,0,0,2023-05-03 17:08:00,8,2023-05-04 01:08:00,2,17,17,8,2,480,0,2,1,143.45995010835094
ABC8643,1,2,2023-05-06 17:14:00,2,2023-05-06 19:14:00,5,17,17,14,5,120,1,1,9,170.20087362426352
ABC3681,0,0,2023-05-04 19:15:00,3,2023-05-04 22:15:00,3,19,19,15,3,180,0,2,2,134.72313444605265
ABC4629,1,2,2023-05-02 12:12:00,4,2023-05-02 16:12:00,1,12,12,12,1,240,1,2,10,107.60168737163184
ABC5225,2,2,2023-05-07 19:53:00,1,2023-05-07 20:53:00,6,19,19,53,6,60,2,4,6,144.98426882801098
ABC4067,0,0,2023-05-03 10:34:00,1,2023-05-03 11:34:00,2,10,10,34,2,60,0,2,8,104.17094475359391
ABC6941,1,0,2023-05-05 08:45:00,3,2023-05-05 11:45:00,4,8,8,45,4,180,1,1,5,216.35272675420367
ABC2386,2,0,2023-05-04 19:08:00,3,2023-05-04 22:08:00,3,19,19,8,3,180,2,3,2,214.22828120379756
ABC3866,2,0,2023-05-02 18:45:00,2,2023-05-02 20:45:00,1,18,18,45,1,120,2,3,5,220.0581972928849
ABC5788,2,1,2023-05-01 09:51:00,1,2023-05-01 10:51:00,0,9,9,51,0,60,1,1,1,282.57618694531845
ABC6490,1,0,2023-05-04 08:50:00,2,2023-05-04 10:50:00,3,8,8,50,3,120,1,3,8,142.79323084572556
ABC5124,0,2,2023-05-05 13:07:00,1,2023-05-05 14:07:00,4,13,13,7,4,60,0,4,8,76.01906582460627
ABC9340,0,2,2023-05-03 18:09:00,1,2023-05-03 19:09:00,2,18,18,9,2,60,0,2,2,177.36359187525323
ABC4850,1,1,2023-05-01 08:08:00,2,2023-05-01 10:08:00,0,8,8,8,0,120,0,2,6,143.52560845495896
ABC6415,0,0,2023-05-05 09:22:00,2,2023-05-05 11:22:00,4,9,9,22,4,120,0,3,8,111.62146656769083
ABC8679,1,2,2023-05-06 17:08:00,1,2023-05-06 18:08:00,5,17,17,8,5,60,1,3,10,126.8036697891367
ABC7819,0,1,2023-05-07 18:56:00,3,2023-05-07 21:56:00,6,18,18,56,6,180,0,3,8,115.60221513366406
ABC9378,2,2,2023-05-05 06:58:00,4,2023-05-05 10:58:00,4,6,6,58,4,240,2,4,7,109.56398159135567
ABC2333,0,1,2023-05-04 07:06:00,6,2023-05-04 13:06:00,3,7,7,6,3,360,0,2,3,111.49856290873812
ABC5150,1,1,2023-05-05 19:51:00,3,2023-05-05 22:51:00,4,19,19,51,4,180,0,2,4,138.74020630730513
ABC7766,1,0,2023-05-06 07:59:00,8,2023-05-06 15:59:00,5,7,7,59,5,480,1,1,1,184.87815075926278
ABC3711,2,1,2023-05-05 17:49:00,6,2023-05-05 23:49:00,4,17,17,49,4,360,1,1,9,153.4202392733453
ABC5853,1,2,2023-05-03 17:59:00,1,2023-05-03 18:59:00,2,17,17,59,2,60,1,4,10,96.5445021671574
ABC7212,0,2,2023-05-04 18:19:00,2,2023-05-04 20:19:00,3,18,18,19,3,120,0,2,10,104.06419411259873
ABC8479,0,0,2023-05-02 18:08:00,8,2023-05-03 02:08:00,1,18,18,8,1,480,0,2,2,124.04975623445212
ABC6408,2,0,2023-05-05 07:01:00,3,2023-05-05 10:01:00,4,7,7,1,4,180,2,1,10,154.65640492819415
ABC8715,1,1,2023-05-05 20:35:00,2,2023-05-05 22:35:00,4,20,20,35,4,120,0,1,7,87.03075362902001
ABC9942,2,0,2023-05-05 19:10:00,3,2023-05-05 22:10:00,4,19,19,10,4,180,2,2,8,167.83836046040634
ABC2762,0,2,2023-05-07 16:01:00,1,2023-05-07 17:01:00,6,16,16,1,6,60,0,4,4,111.43974555788621
ABC8101,2,2,2023-05-03 09:06:00,1,2023-05-03 10:06:00,2,9,9,6,2,60,2,3,10,144.8570235540109
ABC8674,1,0,2023-05-05 11:44:00,2,2023-05-05 13:44:00,4,11,11,44,4,120,1,4,1,156.53560154400014
ABC7122,2,0,2023-05-05 08:42:00,2,2023-05-05 10:42:00,4,8,8,42,4,120,2,2,5,243.1019252661874
ABC1481,1,0,2023-05-01 07:20:00,1,2023-05-01 08:20:00,0,7,7,20,0,60,1,3,10,93.50485432197021
ABC1153,1,1,2023-05-01 08:53:00,6,2023-05-01 14:53:00,0,8,8,53,0,360,0,4,10,62.37250714211527
ABC8617,0,1,2023-05-05 17:27:00,2,2023-05-05 19:27:00,4,17,17,27,4,120,0,4,6,126.90085374125778
ABC2524,0,2,2023-05-07 17:47:00,1,2023-05-07 18:47:00,6,17,17,47,6,60,0,2,7,134.73664456645463
ABC3120,0,1,2023-05-05 07:34:00,1,2023-05-05 08:34:00,4,7,7,34,4,60,0,1,1,171.4654187029336
ABC3343,1,1,2023-05-04 06:06:00,3,2023-05-04 09:06:00,3,6,6,6,3,180,0,4,4,100.1644781608134
ABC6136,2,1,2023-05-06 16:16:00,6,2023-05-06 22:16:00,5,16,16,16,5,360,1,4,5,98.93502946927353
ABC6760,1,1,2023-05-05 18:32:00,2,2023-05-05 20:32:00,4,18,18,32,4,120,0,1,5,161.5279245265229
ABC2240,0,2,2023-05-03 09:09:00,1,2023-05-03 10:09:00,2,9,9,9,2,60,0,4,7,93.18352969781535
ABC1060,0,0,2023-05-06 06:55:00,2,2023-05-06 08:55:00,5,6,6,55,5,120,0,4,4,88.83662895720944
ABC2639,2,2,2023-05-01 16:14:00,2,2023-05-01 18:14:00,0,16,16,14,0,120,2,1,10,166.17855919265492
ABC7185,0,1,2023-05-02 17:06:00,2,2023-05-02 19:06:00,1,17,17,6,1,120,0,2,7,132.97240247626496
ABC8970,0,0,2023-05-04 20:31:00,2,2023-05-04 22:31:00,3,20,20,31,3,120,0,2,8,86.95060958464337
ABC2252,0,0,2023-05-01 16:32:00,2,2023-05-01 18:32:00,0,16,16,32,0,120,0,2,2,145.34406875987133
ABC5203,2,0,2023-05-03 17:17:00,2,2023-05-03 19:17:00,2,17,17,17,2,120,2,3,1,281.79979251906923
ABC9363,1,2,2023-05-05 17:59:00,4,2023-05-05 21:59:00,4,17,17,59,4,240,1,2,10,133.26591545245628
ABC4549,0,0,2023-05-05 08:39:00,1,2023-05-05 09:39:00,4,8,8,39,4,60,0,3,10,90.39657992835326
ABC5197,2,2,2023-05-02 09:29:00,1,2023-05-02 10:29:00,1,9,9,29,1,60,2,3,1,294.800315539333
ABC8009,0,2,2023-05-05 19:06:00,3,2023-05-05 22:06:00,4,19,19,6,4,180,0,3,1,134.67746662764736
ABC7667,2,1,2023-05-07 12:33:00,4,2023-05-07 16:33:00,6,12,12,33,6,240,1,1,9,137.81474052815304
ABC3322,0,1,2023-05-04 09:19:00,2,2023-05-04 11:19:00,3,9,9,19,3,120,0,3,4,146.19018006366093
ABC5090,2,0,2023-05-05 18:46:00,8,2023-05-06 02:46:00,4,18,18,46,4,480,2,3,9,115.28830190141515
ABC7960,0,0,2023-05-05 09:20:00,3,2023-05-05 12:20:00,4,9,9,20,4,180,0,1,7,139.5467358107967
ABC4004,1,1,2023-05-05 11:29:00,2,2023-05-05 13:29:00,4,11,11,29,4,120,0,4,7,86.92283055383568
ABC6136,0,2,2023-05-06 08:24:00,2,2023-05-06 10:24:00,5,8,8,24,5,120,0,4,2,135.49967441991149
ABC1329,2,2,2023-05-02 19:02:00,1,2023-05-02 20:02:00,1,19,19,2,1,60,2,3,2,210.0994327015971
ABC4640,0,1,2023-05-06 09:20:00,2,2023-05-06 11:20:00,5,9,9,20,5,120,0,2,5,151.95722293378893
ABC8982,1,2,2023-05-05 17:54:00,1,2023-05-05 18:54:00,4,17,17,54,4,60,1,4,10,84.9794392576567
ABC5107,0,1,2023-05-07 21:46:00,3,2023-05-08 00:46:00,6,21,21,46,6,180,0,2,1,140.7986325463006
ABC2341,2,1,2023-05-06 06:16:00,4,2023-05-06 10:16:00,5,6,6,16,5,240,1,1,7,140.40840077572906
ABC9407,2,0,2023-05-05 17:43:00,2,2023-05-05 19:43:00,4,17,17,43,4,120,2,4,7,155.45893964404695
ABC1338,1,0,2023-05-04 18:20:00,2,2023-05-04 20:20:00,3,18,18,20,3,120,1,1,8,211.3153491776165
ABC6895,2,1,2023-05-06 10:30:00,3,2023-05-06 13:30:00,5,10,10,30,5,180,1,3,7,138.4207974044371
ABC3708,0,0,2023-05-03 17:13:00,3,2023-05-03 20:13:00,2,17,17,13,2,180,0,4,8,85.86800251964144
ABC2750,0,1,2023-05-02 17:18:00,4,2023-05-02 21:18:00,1,17,17,18,1,240,0,3,3,144.23166981854706
ABC6604,0,2,2023-05-04 10:04:00,1,2023-05-04 11:04:00,3,10,10,4,3,60,0,3,3,133.97610266826615
ABC3421,2,2,2023-05-06 09:57:00,2,2023-05-06 11:57:00,5,9,9,57,5,120,2,1,8,234.1839954069147
ABC8119,0,2,2023-05-05 09:28:00,1,2023-05-05 10:28:00,4,9,9,28,4,60,0,4,9,68.82414832100504
ABC9901,0,2,2023-05-06 18:43:00,3,2023-05-06 21:43:00,5,18,18,43,5,180,0,4,10,84.1691401014977
ABC6319,0,1,2023-05-05 09:22:00,2,2023-05-05 11:22:00,4,9,9,22,4,120,0,4,4,101.19720913273663
ABC7609,1,2,2023-05-06 09:03:00,1,2023-05-06 10:03:00,5,9,9,3,5,60,1,3,8,140.39121109342676
ABC6387,2,2,2023-05-01 14:31:00,2,2023-05-01 16:31:00,0,14,14,31,0,120,2,4,1,164.4334940099727
ABC4993,2,2,2023-05-03 12:07:00,3,2023-05-03 15:07:00,2,12,12,7,2,180,2,2,2,200.4652183154013
ABC9680,2,2,2023-05-01 09:42:00,2,2023-05-01 11:42:00,0,9,9,42,0,120,2,2,10,167.5964737963946
ABC9044,1,1,2023-05-01 19:37:00,6,2023-05-02 01:37:00,0,19,19,37,0,360,0,3,10,85.68624440063475
ABC9238,2,2,2023-05-03 18:23:00,1,2023-05-03 19:23:00,2,18,18,23,2,60,2,1,10,215.46991283293215
ABC5873,1,0,2023-05-07 08:35:00,2,2023-05-07 10:35:00,6,8,8,35,6,120,1,2,9,147.0696848257852
ABC5806,1,0,2023-05-04 08:02:00,2,2023-05-04 10:02:00,3,8,8,2,3,120,1,1,2,270.2801649087651
ABC9592,2,0,2023-05-03 10:48:00,3,2023-05-03 13:48:00,2,10,10,48,2,180,2,4,2,187.97382938381512
ABC6913,0,0,2023-05-01 09:50:00,4,2023-05-01 13:50:00,0,9,9,50,0,240,0,2,8,110.37810196936141
ABC8124,0,0,2023-05-06 16:23:00,4,2023-05-06 20:23:00,5,16,16,23,5,240,0,3,5,113.73305087416769
ABC4157,2,0,2023-05-03 06:22:00,3,2023-05-03 09:22:00,2,6,6,22,2,180,2,3,5,145.82500757587232
ABC1390,2,1,2023-05-01 20:55:00,4,2023-05-02 00:55:00,0,20,20,55,0,240,1,1,6,146.1680817086144
ABC5430,1,0,2023-05-05 18:05:00,5,2023-05-05 23:05:00,4,18,18,5,4,300,1,3,8,120.02546346760224
ABC9820,2,2,2023-05-04 20:41:00,1,2023-05-04 21:41:00,3,20,20,41,3,60,2,1,8,160.99958296404205
ABC8686,1,0,2023-05-06 15:42:00,4,2023-05-06 19:42:00,5,15,15,42,5,240,1,1,9,128.29568348990006
ABC5232,2,1,2023-05-05 18:10:00,6,2023-05-06 00:10:00,4,18,18,10,4,360,1,2,10,122.31496897966574
ABC9007,0,0,2023-05-03 15:38:00,2,2023-05-03 17:38:00,2,15,15,38,2,120,0,2,3,138.50511570555705
ABC2521,0,2,2023-05-01 13:48:00,3,2023-05-01 16:48:00,0,13,13,48,0,180,0,3,9,62.815337383224445
ABC2500,2,2,2023-05-07 16:18:00,1,2023-05-07 17:18:00,6,16,16,18,6,60,2,1,3,263.667045584544
ABC7737,1,1,2023-05-02 08:02:00,2,2023-05-02 10:02:00,1,8,8,2,1,120,0,2,1,193.27998990264499
ABC4294,0,1,2023-05-06 14:38:00,3,2023-05-06 17:38:00,5,14,14,38,5,180,0,4,5,97.29570093286497
ABC6085,1,1,2023-05-02 18:05:00,2,2023-05-02 20:05:00,1,18,18,5,1,120,0,3,7,123.24372538153683
ABC3419,2,1,2023-05-07 17:20:00,3,2023-05-07 20:20:00,6,17,17,20,6,180,1,3,3,206.26746922318304
ABC4042,2,0,2023-05-03 09:07:00,5,2023-05-03 14:07:00,2,9,9,7,2,300,2,4,9,99.35559258669794
ABC5497,0,0,2023-05-02 18:01:00,1,2023-05-02 19:01:00,1,18,18,1,1,60,0,4,1,144.85797455930546
ABC2466,2,2,2023-05-01 16:23:00,1,2023-05-01 17:23:00,0,16,16,23,0,60,2,4,6,155.15944965759905
ABC4561,0,1,2023-05-05 18:31:00,4,2023-05-05 22:31:00,4,18,18,31,4,240,0,2,6,138.8376355232312
ABC1614,1,1,2023-05-05 14:48:00,3,2023-05-05 17:48:00,4,14,14,48,4,180,0,4,8,74.9979238697995
ABC6392,0,0,2023-05-01 09:27:00,2,2023-05-01 11:27:00,0,9,9,27,0,120,0,3,3,147.4629887096151
ABC8693,0,1,2023-05-07 16:54:00,3,2023-05-07 19:54:00,6,16,16,54,6,180,0,2,5,115.8903147915662
ABC4223,1,2,2023-05-02 16:17:00,1,2023-05-02 17:17:00,1,16,16,17,1,60,1,1,10,158.93466417086643
ABC8138,0,2,2023-05-01 09:07:00,1,2023-05-01 10:07:00,0,9,9,7,0,60,0,4,5,139.26456131089574
ABC3667,0,1,2023-05-04 17:03:00,6,2023-05-04 23:03:00,3,17,17,3,3,360,0,3,8,108.42103791527128
ABC8980,2,2,2023-05-04 17:17:00,1,2023-05-04 18:17:00,3,17,17,17,3,60,2,4,7,160.02912262213215
ABC1130,1,2,2023-05-07 11:25:00,2,2023-05-07 13:25:00,6,11,11,25,6,120,1,1,3,187.8988103283693
ABC3983,0,0,2023-05-06 17:31:00,8,2023-05-07 01:31:00,5,17,17,31,5,480,0,2,7,113.3100823453096
ABC5278,1,2,2023-05-04 18:21:00,3,2023-05-04 21:21:00,3,18,18,21,3,180,1,1,10,138.68641785680754
ABC8126,1,1,2023-05-03 18:56:00,2,2023-05-03 20:56:00,2,18,18,56,2,120,0,2,8,119.4920502936077
ABC9230,0,1,2023-05-03 08:28:00,3,2023-05-03 11:28:00,2,8,8,28,2,180,0,3,5,136.9478593532141
ABC8694,2,2,2023-05-02 09:05:00,3,2023-05-02 12:05:00,1,9,9,5,1,180,2,3,5,199.03027899464544
ABC7640,1,1,2023-05-03 07:16:00,4,2023-05-03 11:16:00,2,7,7,16,2,240,0,3,1,135.55426632518493
ABC6468,0,0,2023-05-03 17:59:00,4,2023-05-03 21:59:00,2,17,17,59,2,240,0,1,8,144.06955890850824
ABC1920,1,2,2023-05-06 15:09:00,2,2023-05-06 17:09:00,5,15,15,9,5,120,1,4,6,119.47988777228139
ABC8564,2,2,2023-05-05 09:37:00,1,2023-05-05 10:37:00,4,9,9,37,4,60,2,4,6,180.1217227288753
ABC9684,2,2,2023-05-03 17:30:00,2,2023-05-03 19:30:00,2,17,17,30,2,120,2,1,5,283.83688376485486
ABC9502,2,1,2023-05-01 15:34:00,4,2023-05-01 19:34:00,0,15,15,34,0,240,1,4,5,117.97786478389622
ABC9930,0,1,2023-05-07 13:31:00,4,2023-05-07 17:31:00,6,13,13,31,6,240,0,1,3,127.5860462313335
ABC4241,0,2,2023-05-07 19:07:00,1,2023-05-07 20:07:00,6,19,19,7,6,60,0,4,3,136.0308475355974
ABC1545,2,1,2023-05-03 18:53:00,1,2023-05-03 19:53:00,2,18,18,53,2,60,1,2,2,228.1547900436253
ABC5346,0,1,2023-05-05 08:10:00,6,2023-05-05 14:10:00,4,8,8,10,4,360,0,3,9,91.17944095292525
ABC4810,2,2,2023-05-02 17:46:00,1,2023-05-02 18:46:00,1,17,17,46,1,60,2,4,8,131.53841649764175
ABC8206,0,2,2023-05-01 21:26:00,1,2023-05-01 22:26:00,0,21,21,26,0,60,0,1,3,148.82410543561693
ABC3032,2,1,2023-05-01 11:17:00,4,2023-05-01 15:17:00,0,11,11,17,0,240,1,2,5,136.60507546781596
ABC9436,1,2,2023-05-02 17:41:00,2,2023-05-02 19:41:00,1,17,17,41,1,120,1,4,10,111.30627321923158
ABC1271,2,2,2023-05-01 09:46:00,1,2023-05-01 10:46:00,0,9,9,46,0,60,2,4,5,197.15721944165975
ABC4511,2,2,2023-05-06 09:52:00,2,2023-05-06 11:52:00,5,9,9,52,5,120,2,1,8,221.51405221049393
ABC2771,0,2,2023-05-06 19:07:00,2,2023-05-06 21:07:00,5,19,19,7,5,120,0,2,6,95.93954688459596
ABC5361,0,1,2023-05-06 16:34:00,3,2023-05-06 19:34:00,5,16,16,34,5,180,0,3,7,89.02051015467485
ABC8069,0,2,2023-05-05 08:03:00,4,2023-05-05 12:03:00,4,8,8,3,4,240,0,1,5,160.61472235444634
ABC1920,0,0,2023-05-03 17:30:00,2,2023-05-03 19:30:00,2,17,17,30,2,120,0,4,1,146.36727054724517
ABC9190,0,2,2023-05-04 08:06:00,2,2023-05-04 10:06:00,3,8,8,6,3,120,0,3,8,102.01281490288098
ABC4430,0,0,2023-05-02 21:58:00,1,2023-05-02 22:58:00,1,21,21,58,1,60,0,4,4,94.51610797675538
ABC5435,1,2,2023-05-05 17:24:00,1,2023-05-05 18:24:00,4,17,17,24,4,60,1,1,5,239.42326365829095
ABC4760,2,0,2023-05-05 09:40:00,4,2023-05-05 13:40:00,4,9,9,40,4,240,2,2,1,286.6888304129532
ABC3050,2,0,2023-05-01 12:17:00,2,2023-05-01 14:17:00,0,12,12,17,0,120,2,3,3,177.64869309968213
ABC2165,2,2,2023-05-07 08:20:00,2,2023-05-07 10:20:00,6,8,8,20,6,120,2,1,2,340.4449840141203
ABC9567,1,2,2023-05-06 08:56:00,1,2023-05-06 09:56:00,5,8,8,56,5,60,1,1,2,285.55762376959257
ABC3033,2,2,2023-05-01 13:44:00,1,2023-05-01 14:44:00,0,13,13,44,0,60,2,3,1,199.86129878541067
ABC7467,1,0,2023-05-04 13:53:00,3,2023-05-04 16:53:00,3,13,13,53,3,180,1,2,6,148.4064107595914
ABC1145,1,1,2023-05-04 08:58:00,4,2023-05-04 12:58:00,3,8,8,58,3,240,0,4,8,86.39526495836905
ABC5388,1,1,2023-05-04 10:50:00,2,2023-05-04 12:50:00,3,10,10,50,3,120,0,3,3,138.38190112020206
ABC8832,2,2,2023-05-03 19:51:00,4,2023-05-03 23:51:00,2,19,19,51,2,240,2,1,1,272.55579432850925
ABC9623,1,1,2023-05-03 15:52:00,2,2023-05-03 17:52:00,2,15,15,52,2,120,0,3,10,77.70030797521498
ABC9896,2,1,2023-05-06 17:30:00,2,2023-05-06 19:30:00,5,17,17,30,5,120,1,3,2,211.49859192815077
ABC9173,2,2,2023-05-04 18:08:00,1,2023-05-04 19:08:00,3,18,18,8,3,60,2,2,3,298.18271218404766
ABC3632,0,0,2023-05-07 15:23:00,1,2023-05-07 16:23:00,6,15,15,23,6,60,0,2,6,102.28513099480516
ABC5494,0,2,2023-05-04 19:15:00,1,2023-05-04 20:15:00,3,19,19,15,3,60,0,4,3,107.57200857234056
ABC9056,1,1,2023-05-05 08:31:00,4,2023-05-05 12:31:00,4,8,8,31,4,240,0,3,9,115.8091386444133
ABC8511,1,0,2023-05-07 08:39:00,2,2023-05-07 10:39:00,6,8,8,39,6,120,1,2,1,259.67696311511224
ABC2828,2,1,2023-05-04 08:41:00,3,2023-05-04 11:41:00,3,8,8,41,3,180,1,2,7,178.04946650028958
ABC5805,1,0,2023-05-05 10:52:00,8,2023-05-05 18:52:00,4,10,10,52,4,480,1,1,10,113.23847603973346
ABC1806,1,1,2023-05-05 17:14:00,3,2023-05-05 20:14:00,4,17,17,14,4,180,0,2,8,104.48635278158162
ABC8486,2,2,2023-05-07 07:56:00,1,2023-05-07 08:56:00,6,7,7,56,6,60,2,3,9,127.49780745331321
ABC9202,1,1,2023-05-02 16:46:00,2,2023-05-02 18:46:00,1,16,16,46,1,120,0,3,8,100.30061177385357
ABC2868,1,1,2023-05-04 17:12:00,2,2023-05-04 19:12:00,3,17,17,12,3,120,0,1,5,177.00820047419143
ABC8878,2,0,2023-05-01 19:33:00,2,2023-05-01 21:33:00,0,19,19,33,0,120,2,1,1,291.88329406205713
ABC6690,2,1,2023-05-02 16:49:00,2,2023-05-02 18:49:00,1,16,16,49,1,120,1,1,1,232.7628708165561
ABC8827,0,2,2023-05-01 18:19:00,2,2023-05-01 20:19:00,0,18,18,19,0,120,0,3,8,106.03585018201325
ABC6429,2,2,2023-05-04 21:24:00,2,2023-05-04 23:24:00,3,21,21,24,3,120,2,3,7,144.4973394569252
ABC4564,0,2,2023-05-04 18:27:00,3,2023-05-04 21:27:00,3,18,18,27,3,180,0,4,5,103.90915494626293
ABC2389,1,0,2023-05-06 17:21:00,4,2023-05-06 21:21:00,5,17,17,21,5,240,1,2,10,129.9923718224558
ABC8274,2,0,2023-05-07 07:56:00,2,2023-05-07 09:56:00,6,7,7,56,6,120,2,1,3,258.9060787783418
ABC1824,2,1,2023-05-06 07:30:00,2,2023-05-06 09:30:00,5,7,7,30,5,120,1,2,9,143.6540257547486
ABC3265,2,1,2023-05-04 17:33:00,3,2023-05-04 20:33:00,3,17,17,33,3,180,1,2,4,175.00574538869944
ABC1936,1,1,2023-05-07 09:57:00,2,2023-05-07 11:57:00,6,9,9,57,6,120,0,4,6,106.23309145472331
ABC7402,0,0,2023-05-06 06:20:00,1,2023-05-06 07:20:00,5,6,6,20,5,60,0,3,4,115.74226718393976
ABC4845,1,0,2023-05-06 10:00:00,3,2023-05-06 13:00:00,5,10,10,0,5,180,1,2,9,107.0645892248547
ABC2796,1,1,2023-05-05 09:00:00,3,2023-05-05 12:00:00,4,9,9,0,4,180,0,1,4,175.53010701266987
ABC9245,2,0,2023-05-03 20:51:00,4,2023-05-04 00:51:00,2,20,20,51,2,240,2,1,8,158.68399426226895
ABC8214,0,0,2023-05-04 19:04:00,2,2023-05-04 21:04:00,3,19,19,4,3,120,0,3,3,119.6604710008168
ABC1726,1,2,2023-05-05 10:15:00,4,2023-05-05 14:15:00,4,10,10,15,4,240,1,3,8,123.18506051171545
ABC3736,2,2,2023-05-04 10:19:00,3,2023-05-04 13:19:00,3,10,10,19,3,180,2,3,3,193.76183820287451
ABC2913,1,1,2023-05-05 19:47:00,1,2023-05-05 20:47:00,4,19,19,47,4,60,0,1,5,154.68553078786377
ABC8657,1,1,2023-05-02 09:34:00,3,2023-05-02 12:34:00,1,9,9,34,1,180,0,3,1,162.11638103142778
ABC3466,2,2,2023-05-07 16:48:00,2,2023-05-07 18:48:00,6,16,16,48,6,120,2,4,6,138.30023095369395
ABC8312,2,0,2023-05-04 08:10:00,3,2023-05-04 11:10:00,3,8,8,10,3,180,2,4,2,213.15650232050365
ABC9194,0,1,2023-05-01 09:48:00,3,2023-05-01 12:48:00,0,9,9,48,0,180,0,1,3,168.86518558142487
ABC8906,1,1,2023-05-04 07:48:00,3,2023-05-04 10:48:00,3,7,7,48,3,180,0,4,1,134.39789116456583
ABC5876,2,1,2023-05-06 16:40:00,3,2023-05-06 19:40:00,5,16,16,40,5,180,1,2,6,165.48039472409667
ABC8287,2,0,2023-05-02 18:52:00,2,2023-05-02 20:52:00,1,18,18,52,1,120,2,3,5,221.94900356730608
ABC1892,0,2,2023-05-01 11:01:00,4,2023-05-01 15:01:00,0,11,11,1,0,240,0,4,10,64.7082081593491
ABC5675,0,1,2023-05-06 21:24:00,3,2023-05-07 00:24:00,5,21,21,24,5,180,0,3,2,125.1788380205084
ABC2933,2,2,2023-05-07 09:37:00,1,2023-05-07 10:37:00,6,9,9,37,6,60,2,4,8,139.4137601819287
ABC2380,0,2,2023-05-03 08:52:00,1,2023-05-03 09:52:00,2,8,8,52,2,60,0,3,9,95.73061062152914
ABC2290,2,0,2023-05-07 19:18:00,5,2023-05-08 00:18:00,6,19,19,18,6,300,2,1,3,223.24020226610594
ABC2640,1,0,2023-05-02 17:12:00,3,2023-05-02 20:12:00,1,17,17,12,1,180,1,2,6,176.80156862069174
ABC8490,0,0,2023-05-02 21:29:00,4,2023-05-03 01:29:00,1,21,21,29,1,240,0,3,6,88.6536807433747
ABC2218,1,0,2023-05-06 19:09:00,4,2023-05-06 23:09:00,5,19,19,9,5,240,1,2,10,114.29836864977307
ABC6016,1,0,2023-05-01 17:35:00,4,2023-05-01 21:35:00,0,17,17,35,0,240,1,3,6,167.31201343378518
ABC7881,1,0,2023-05-01 10:13:00,3,2023-05-01 13:13:00,0,10,10,13,0,180,1,1,8,156.7487303147686
ABC1954,2,1,2023-05-01 11:04:00,2,2023-05-01 13:04:00,0,11,11,4,0,120,1,2,5,163.69193731971237
ABC8291,1,2,2023-05-06 13:28:00,1,2023-05-06 14:28:00,5,13,13,28,5,60,1,4,10,75.88022778253635
ABC1974,1,0,2023-05-03 21:29:00,3,2023-05-04 00:29:00,2,21,21,29,2,180,1,2,10,103.44728473665633
ABC5133,1,1,2023-05-07 21:56:00,3,2023-05-08 00:56:00,6,21,21,56,6,180,0,3,8,71.59970468295339
ABC6370,2,2,2023-05-01 10:49:00,2,2023-05-01 12:49:00,0,10,10,49,0,120,2,2,3,241.19790357442884
ABC4972,1,0,2023-05-03 10:27:00,2,2023-05-03 12:27:00,2,10,10,27,2,120,1,1,7,162.23908019074284
